Price,Year,Kilometer,Transmission,Owner,Engine,Max Power,Max Torque,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity
1350000,2018,56500,1,0,2179.0,140.0,320.0,1.0,4456.0,1820.0,1995.0,7.0,60.0
650000,2020,37003,1,0,1197.0,81.0,114.0,0.0,3765.0,1660.0,1520.0,5.0,43.0
1490000,2021,11000,1,0,1498.0,99.0,200.0,0.0,4440.0,1695.0,1495.0,5.0,40.0
545000,2016,53000,1,0,1197.0,83.0,115.0,0.0,3995.0,1745.0,1500.0,5.0,37.0
2950000,2018,75000,0,0,1995.0,188.0,400.0,1.0,4633.0,1811.0,1429.0,5.0,57.0
1150000,2010,120000,0,0,2987.0,231.0,540.0,1.0,4868.0,1854.0,1471.0,5.0,80.0
1850000,2013,44087,0,0,1968.0,174.0,380.0,2.0,4385.0,1831.0,1608.0,5.0,64.0
3995000,2016,39000,0,0,2993.0,258.0,560.0,2.0,4886.0,1938.0,1762.0,7.0,52.00735218508998
1750000,2014,59000,0,0,2143.0,204.0,500.0,1.0,4879.0,1854.0,1474.0,5.0,80.0
5500000,2017,45000,0,0,2967.0,245.0,600.0,2.0,5052.0,1968.0,1740.0,7.0,75.0
360000,2013,92000,1,1,1461.0,85.0,200.0,0.0,4425.0,1695.0,1505.0,5.0,41.0
625000,2019,48422,1,0,1497.0,121.0,150.0,0.0,3998.0,1765.0,1647.0,5.0,52.0
4150000,2019,29000,0,0,1995.0,188.0,400.0,1.0,4633.0,1811.0,1429.0,5.0,57.0
1698999,2021,37500,1,0,2184.0,130.0,300.0,2.0,3985.0,1820.0,1844.0,4.0,57.0
484999,2018,62000,1,1,1197.0,83.0,115.0,0.0,3995.0,1745.0,1500.0,5.0,37.0
4250000,2020,17000,0,0,1395.0,148.0,250.0,0.0,4726.0,1842.0,1427.0,5.0,54.0
800000,2017,76642,1,0,1373.0,94.0,130.0,0.0,4296.0,1695.0,1685.0,7.0,45.0
1275000,2019,44000,1,0,1591.0,122.0,151.0,0.0,4270.0,1780.0,1665.0,5.0,55.0
9500000,2018,20000,0,0,1988.0,295.0,380.0,1.0,4379.0,1801.0,1281.0,2.0,54.0
1375000,2013,102000,0,1,1995.0,188.0,400.0,1.0,4633.0,1811.0,1429.0,5.0,57.0
1700000,2022,9000,1,0,1493.0,113.0,250.0,0.0,4300.0,1790.0,1635.0,5.0,50.0
500000,2013,135000,1,0,2179.0,140.0,330.0,0.0,4585.0,1890.0,1785.0,7.0,70.0
6800000,2020,14500,0,0,1950.0,192.0,400.0,2.0,4658.0,1890.0,1644.0,5.0,66.0
715000,2019,31552,0,0,1197.0,82.0,113.0,0.0,3995.0,1735.0,1515.0,5.0,37.0
380000,2016,70000,0,0,998.0,67.0,90.0,0.0,3636.0,1475.0,1670.0,5.0,35.0
375000,2016,35134,1,0,1198.0,87.0,109.0,0.0,3610.0,1680.0,1500.0,5.0,35.0
7200000,2016,45000,0,2,2993.0,289.0,600.0,2.0,4879.0,2073.0,1780.0,5.0,77.0
8190000,2020,18000,0,0,1950.0,241.0,500.0,2.0,4924.0,2157.0,1772.0,5.0,93.0
695000,2018,8000,0,0,1197.0,82.0,113.0,0.0,3840.0,1735.0,1530.0,5.0,37.0
875000,2016,62125,1,0,1582.0,126.0,265.0,0.0,4270.0,1780.0,1630.0,5.0,60.0
3500000,2016,78000,0,0,1999.0,177.0,430.0,2.0,4600.0,2069.0,1690.0,7.0,65.0
685000,2018,64300,1,0,1197.0,82.0,115.0,0.0,3995.0,1760.0,1555.0,5.0,40.0
1875000,2021,28000,1,0,1956.0,168.0,350.0,0.0,4661.0,1894.0,1786.0,7.0,50.0
1685000,2017,28600,0,0,1798.0,177.0,250.0,0.0,4659.0,1814.0,1476.0,5.0,50.0
2550000,2015,69500,0,1,1968.0,190.0,400.0,0.0,4933.0,1874.0,1455.0,5.0,75.0
869999,2017,70000,1,0,1582.0,126.0,265.0,0.0,4270.0,1780.0,1630.0,5.0,60.0
875000,2018,24000,1,0,2498.0,105.0,247.0,2.0,3920.0,1726.0,1930.0,6.0,60.0
1390000,2012,69500,0,0,1968.0,174.0,380.0,2.0,4385.0,1831.0,1608.0,5.0,64.0
825000,2019,25500,1,0,1248.0,89.0,200.0,0.0,3995.0,1790.0,1640.0,5.0,48.0
785000,2017,20000,0,0,1373.0,91.0,130.0,0.0,4490.0,1730.0,1485.0,5.0,43.0
2145000,2016,55000,0,1,2143.0,134.0,300.0,0.0,4417.0,1804.0,1494.0,5.0,50.0
590000,2021,8640,1,0,1196.0,73.0,101.0,1.0,3675.0,1475.0,1800.0,5.0,40.0
335000,2013,80500,1,0,1692.8003033367038,129.63953488372093,245.8695652173913,0.0,4281.004012036108,1768.028585757272,1591.7537612838516,5.0,52.00735218508998
2550000,2013,65000,0,1,2995.0,335.0,450.0,1.0,5247.0,2110.0,1448.0,5.0,83.0
6500000,2019,5750,0,0,1950.0,192.0,400.0,1.0,5063.0,1860.0,1494.0,5.0,80.0
490000,2015,50000,1,0,1198.0,74.0,110.0,0.0,3971.0,1682.0,1469.0,5.0,45.0
5950000,2017,28000,0,0,2993.0,262.0,620.0,1.0,5219.0,1902.0,1481.0,4.0,78.0
250000,2011,75431,1,0,1692.8003033367038,129.63953488372093,245.8695652173913,0.0,4281.004012036108,1768.028585757272,1591.7537612838516,5.0,52.00735218508998
420000,2017,43000,1,3,999.0,67.0,91.0,0.0,3679.0,1579.0,1478.0,5.0,28.0
2395000,2019,44876,0,0,1995.0,182.0,400.0,0.0,4475.0,1850.0,1660.0,5.0,62.0
360000,2013,95610,1,1,1336.0,89.0,219.0,0.0,3995.0,1710.0,1505.0,5.0,45.0
325000,2013,51000,1,0,1461.0,85.0,200.0,0.0,4425.0,1695.0,1505.0,5.0,41.0
2300000,2013,110000,0,1,2179.0,190.0,420.0,2.0,4355.0,2120.0,1635.0,5.0,57.0
642000,2014,53693,1,0,1373.0,82.0,110.0,0.0,4265.0,1695.0,1685.0,7.0,60.0
290000,2018,70000,1,0,814.0,55.0,75.0,0.0,3495.0,1550.0,1500.0,5.0,32.0
390000,2014,57000,1,0,1197.0,81.0,114.0,0.0,3765.0,1660.0,1520.0,5.0,43.0
890000,2014,63000,0,0,1798.0,138.0,173.0,0.0,4540.0,1760.0,1480.0,5.0,55.0
100000,2002,65494,1,0,1692.8003033367038,129.63953488372093,245.8695652173913,0.0,4281.004012036108,1768.028585757272,1591.7537612838516,5.0,52.00735218508998
440000,2016,53807,1,0,1197.0,83.0,115.0,0.0,3850.0,1695.0,1530.0,5.0,42.0
721000,2018,46000,1,0,1373.0,91.0,130.0,0.0,4490.0,1730.0,1485.0,5.0,43.0
1515000,2018,67546,0,1,1798.0,177.0,250.0,0.0,4670.0,1814.0,1476.0,5.0,50.0
7000000,2021,14500,0,0,1997.0,245.0,365.0,2.0,4600.0,2069.0,1724.0,7.0,70.0
949000,2018,37100,1,0,1497.0,117.0,145.0,0.0,4440.0,1695.0,1495.0,5.0,40.0
5500000,2019,30000,0,0,1950.0,192.0,400.0,1.0,5063.0,1860.0,1494.0,5.0,80.0
319000,2018,89059,1,0,799.0,53.0,72.0,0.0,3679.0,1579.0,1478.0,5.0,28.0
459999,2013,77000,1,1,1248.0,89.0,200.0,0.0,4265.0,1695.0,1685.0,7.0,45.0
2100000,2018,42000,0,0,1984.0,150.0,350.0,0.0,4370.0,1783.0,1458.0,5.0,60.0
685000,2017,58146,1,0,1197.0,83.0,115.0,0.0,3995.0,1745.0,1500.0,5.0,37.0
3900000,2020,13000,0,0,1998.0,189.0,280.0,0.0,3850.0,1727.0,1414.0,4.0,44.0
300000,2013,75000,1,1,1364.0,68.0,170.0,0.0,4265.0,1695.0,1510.0,5.0,45.0
6350000,2016,20500,0,0,1692.8003033367038,129.63953488372093,245.8695652173913,0.0,4281.004012036108,1768.028585757272,1591.7537612838516,5.0,52.00735218508998
5400000,2018,50500,0,2,2143.0,201.0,500.0,2.0,4819.0,2141.0,1796.0,5.0,93.0
4100000,2022,3826,0,3,1950.0,147.0,320.0,0.0,4549.0,1796.0,1446.0,5.0,43.0
6875000,2019,53000,0,0,2987.0,255.0,620.0,2.0,5130.0,1934.0,1850.0,7.0,100.0
1115000,2018,37000,1,1,1591.0,122.0,151.0,0.0,4270.0,1780.0,1665.0,5.0,55.0
761000,2017,38000,0,1,1497.0,117.0,145.0,0.0,4440.0,1695.0,1495.0,5.0,40.0
825000,2021,8499,1,0,1197.0,83.0,115.0,0.0,3995.0,1745.0,1500.0,5.0,37.0
650000,2016,61181,1,0,1396.0,89.0,220.0,0.0,3985.0,1734.0,1505.0,5.0,45.0
565000,2017,45000,1,0,1199.0,89.0,110.0,0.0,3955.0,1694.0,1544.0,5.0,40.0
750000,2007,102000,0,0,3498.0,272.0,350.0,1.0,5076.0,1871.0,1473.0,5.0,90.0
685000,2021,9232,0,0,1197.0,82.0,114.0,0.0,3805.0,1680.0,1520.0,5.0,37.0
135000,2008,72542,1,0,1061.0,64.0,84.0,0.0,3495.0,1495.0,1595.0,5.0,35.0
609000,2018,42601,1,0,1197.0,82.0,115.0,0.0,3985.0,1734.0,1505.0,5.0,45.0
365000,2009,90000,1,1,2179.0,120.0,290.0,1.0,4430.0,1817.0,1975.0,8.0,60.0
5175000,2016,65000,0,0,2967.0,245.0,600.0,2.0,5052.0,1968.0,1740.0,7.0,75.0
2175000,2018,40000,0,0,2755.0,172.0,360.0,1.0,4735.0,1830.0,1795.0,7.0,55.0
675000,2013,106223,0,1,2696.0,184.0,402.0,2.0,4755.0,1900.0,1785.0,7.0,78.0
1400000,2009,115000,0,1,2993.0,218.0,480.0,2.0,4854.0,1933.0,1776.0,5.0,85.0
480000,2016,50000,1,0,1198.0,87.0,109.0,0.0,3990.0,1680.0,1505.0,5.0,35.0
5800000,2020,30000,0,0,1995.0,188.0,400.0,1.0,4936.0,1868.0,1479.0,5.0,65.0
6700000,2018,39850,0,0,2967.0,245.0,600.0,2.0,5052.0,1968.0,1740.0,7.0,75.0
625000,2014,80000,0,0,1582.0,126.0,259.0,0.0,4530.0,1775.0,1470.0,5.0,56.0
1791000,2017,96095,0,0,2999.0,174.0,380.0,1.0,4825.0,1860.0,1840.0,7.0,65.0
422000,2018,12768,1,0,1196.0,73.0,101.0,1.0,3675.0,1475.0,1800.0,5.0,40.0
4200000,2021,12321,0,3,1984.0,188.0,320.0,0.0,4762.0,1847.0,1433.0,5.0,54.0
1295000,2018,65100,0,0,1798.0,138.0,173.0,0.0,4620.0,1775.0,1475.0,5.0,55.0
495000,2017,30000,1,0,1197.0,81.0,114.0,0.0,3765.0,1660.0,1520.0,5.0,43.0
585000,2019,12000,0,0,1199.0,84.0,114.0,0.0,3746.0,1647.0,1535.0,5.0,35.0
3950000,2019,33000,0,0,1950.0,192.0,400.0,1.0,4686.0,1810.0,1442.0,5.0,66.0
7475000,2021,13000,0,0,1950.0,192.0,400.0,1.0,5063.0,1860.0,1494.0,5.0,80.0
425000,2013,57000,0,1,1598.0,103.0,153.0,0.0,4386.0,1699.0,1466.0,5.0,55.0
975000,2011,61000,0,2,1995.0,217.0,450.0,1.0,4899.0,2094.0,1464.0,5.0,52.00735218508998
4150000,2017,48000,0,1,1950.0,192.0,400.0,1.0,5063.0,1860.0,1494.0,5.0,80.0
2475000,2012,118000,0,0,2967.0,241.0,550.0,2.0,5089.0,1983.0,1737.0,7.0,100.0
2990000,2017,44000,0,1,1995.0,188.0,400.0,1.0,4936.0,1868.0,1479.0,5.0,57.0
3550000,2015,59000,0,0,2993.0,258.0,560.0,2.0,4886.0,1938.0,1762.0,7.0,52.00735218508998
280000,2013,99000,1,1,1461.0,84.0,200.0,0.0,4315.0,1822.0,1695.0,5.0,50.0
1500000,2009,75000,0,1,3498.0,272.0,350.0,1.0,5076.0,1871.0,1473.0,5.0,90.0
5100000,2019,79000,0,0,2993.0,265.0,620.0,1.0,5091.0,1902.0,1538.0,5.0,68.0
825000,2010,114000,1,1,2982.0,171.0,343.0,2.0,4695.0,1840.0,1850.0,7.0,80.0
310000,2014,82000,1,0,998.0,58.0,77.0,0.0,3599.0,1495.0,1700.0,5.0,35.0
595000,2016,80000,0,0,1199.0,89.0,110.0,0.0,3955.0,1694.0,1544.0,5.0,40.0
3100000,2014,65000,0,0,1692.8003033367038,129.63953488372093,245.8695652173913,0.0,4281.004012036108,1768.028585757272,1591.7537612838516,5.0,52.00735218508998
1240000,2017,57000,1,0,1956.0,171.0,350.0,0.0,4395.0,1818.0,1640.0,5.0,60.0
328000,2018,26807,1,1,1196.0,73.0,101.0,1.0,3675.0,1475.0,1800.0,5.0,40.0
625000,2018,23000,1,0,1197.0,82.0,115.0,0.0,3985.0,1734.0,1505.0,5.0,40.0
409999,2015,112000,1,0,1248.0,74.0,190.0,0.0,3850.0,1695.0,1530.0,5.0,42.0
975000,2022,5000,1,0,1692.8003033367038,129.63953488372093,245.8695652173913,0.0,4281.004012036108,1768.028585757272,1591.7537612838516,5.0,52.00735218508998
545000,2015,70000,1,0,1197.0,85.0,114.0,0.0,3995.0,1695.0,1555.0,5.0,42.0
699000,2019,53929,1,0,999.0,75.0,95.0,0.0,3971.0,1682.0,1469.0,5.0,45.0
390000,2014,49580,1,0,998.0,67.0,90.0,0.0,3600.0,1600.0,1560.0,5.0,35.0
680000,2014,85000,1,1,1364.0,87.0,205.0,0.0,4620.0,1775.0,1475.0,5.0,50.0
625000,2015,61000,1,0,1248.0,89.0,200.0,0.0,4490.0,1730.0,1485.0,5.0,43.0
235000,2012,35000,1,1,998.0,46.0,85.0,0.0,3595.0,1475.0,1700.0,5.0,28.0
951000,2016,42000,1,0,2523.0,75.0,200.0,1.0,4456.0,1820.0,1930.0,8.0,60.0
550000,2011,69000,0,1,1497.0,118.0,146.0,0.0,4420.0,1695.0,1480.0,5.0,42.0
1350000,2017,70000,0,0,1368.0,160.0,250.0,0.0,4395.0,1818.0,1640.0,5.0,60.0
325000,2013,15780,1,0,1197.0,79.0,112.0,0.0,3585.0,1595.0,1550.0,5.0,35.0
1150000,2012,40031,0,1,1692.8003033367038,129.63953488372093,245.8695652173913,0.0,4281.004012036108,1768.028585757272,1591.7537612838516,5.0,52.00735218508998
2600000,2015,46000,0,0,2967.0,241.0,550.0,2.0,5089.0,1983.0,1737.0,7.0,100.0
640000,2016,50800,1,0,1373.0,91.0,130.0,0.0,4490.0,1730.0,1485.0,5.0,43.0
1250000,2021,3000,0,0,1692.8003033367038,129.63953488372093,245.8695652173913,0.0,3993.0,1677.0,1532.0,5.0,52.00735218508998
450000,2011,95000,0,0,1794.0,132.0,170.0,0.0,4540.0,1760.0,1480.0,5.0,55.0
750000,2010,112000,0,1,1995.0,177.0,350.0,1.0,4841.0,1846.0,1468.0,5.0,70.0
5300000,2020,36000,0,0,1984.0,241.0,370.0,0.0,4939.0,1886.0,1457.0,5.0,73.0
5800000,2019,3500,0,0,1969.0,235.0,480.0,2.0,4688.0,1902.0,1658.0,5.0,71.0
801000,2018,30000,1,0,1248.0,89.0,200.0,0.0,3995.0,1790.0,1640.0,5.0,48.0
310000,2009,107879,1,1,1692.8003033367038,129.63953488372093,245.8695652173913,0.0,4281.004012036108,1768.028585757272,1591.7537612838516,5.0,52.00735218508998
1090000,2017,19000,1,0,1997.0,120.0,280.0,1.0,4456.0,1820.0,1995.0,8.0,60.0
245000,2014,31100,1,1,998.0,67.0,90.0,0.0,3620.0,1475.0,1460.0,5.0,35.0
475000,2014,65000,1,1,1198.0,87.0,109.0,0.0,3990.0,1680.0,1505.0,5.0,35.0
2800000,2017,49000,0,1,2755.0,174.0,450.0,2.0,4795.0,1855.0,1835.0,7.0,80.0
1450000,2022,5000,0,0,1692.8003033367038,129.63953488372093,245.8695652173913,0.0,3993.0,1811.0,1606.0,5.0,52.00735218508998
2950000,2020,11000,0,0,1968.0,141.0,320.0,0.0,4456.0,1796.0,1416.0,5.0,50.0
545000,2019,28000,1,0,1197.0,81.0,114.0,0.0,3765.0,1660.0,1520.0,5.0,43.0
3975000,2021,9400,0,0,1996.0,168.0,420.0,1.0,4903.0,1869.0,1837.0,7.0,80.0
4200000,2017,77000,0,0,2143.0,168.0,400.0,2.0,4656.0,1890.0,1639.0,5.0,66.0
434999,2017,27000,1,1,1186.0,74.0,190.0,0.0,3995.0,1660.0,1520.0,5.0,43.0
315000,2017,15507,1,0,799.0,53.0,72.0,0.0,3679.0,1579.0,1478.0,5.0,28.0
900000,2016,70000,1,1,2696.0,162.0,340.0,2.0,4755.0,1900.0,1785.0,7.0,78.0
550000,2015,44000,1,0,1497.0,117.0,145.0,0.0,4440.0,1695.0,1495.0,5.0,40.0
4400000,2018,70000,0,0,1995.0,190.0,400.0,2.0,4657.0,1881.0,1678.0,5.0,67.0
1600000,2015,145000,0,1,2982.0,169.0,360.0,1.0,4705.0,1840.0,1850.0,7.0,80.0
198000,2017,24000,1,0,999.0,67.0,91.0,0.0,3429.0,1560.0,1541.0,5.0,28.0
225000,2014,47721,1,0,1086.0,68.0,99.0,0.0,3585.0,1595.0,1550.0,5.0,35.0
310000,2011,26000,0,0,1396.0,100.0,137.0,0.0,3940.0,1710.0,1505.0,5.0,45.0
315000,2017,15507,1,0,799.0,53.0,72.0,0.0,3679.0,1579.0,1478.0,5.0,28.0
775000,2018,39000,1,1,1497.0,117.0,145.0,0.0,4440.0,1695.0,1495.0,5.0,40.0
625000,2017,58000,0,0,1197.0,82.0,113.0,0.0,3995.0,1735.0,1515.0,5.0,37.0
775000,2015,82000,1,1,1582.0,126.0,265.0,0.0,4270.0,1780.0,1630.0,5.0,60.0
1549000,2018,95315,1,1,2393.0,148.0,343.0,1.0,4735.0,1830.0,1795.0,7.0,55.0
1679000,2016,46000,0,1,1995.0,188.0,400.0,1.0,4633.0,1811.0,1429.0,5.0,57.0
725000,2019,11874,0,0,1197.0,82.0,113.0,0.0,3840.0,1735.0,1530.0,5.0,37.0
540000,2014,86000,1,0,1582.0,126.0,260.0,0.0,4370.0,1700.0,1475.0,5.0,43.0
350000,2014,111000,1,1,1199.0,74.0,180.0,0.0,3970.0,1682.0,1453.0,5.0,45.0
1689999,2015,50000,0,1,1984.0,150.0,350.0,0.0,4370.0,1783.0,1458.0,5.0,60.0
625000,2021,28000,1,0,999.0,71.0,96.0,0.0,3994.0,1758.0,1572.0,5.0,40.0
475000,2019,25000,1,0,998.0,67.0,90.0,0.0,3695.0,1600.0,1560.0,5.0,35.0
1650000,2021,12000,1,0,1493.0,113.0,250.0,0.0,4315.0,1800.0,1637.0,5.0,50.0
409999,2019,32000,1,0,1086.0,68.0,99.0,0.0,3610.0,1645.0,1560.0,5.0,35.0
275000,2011,45000,1,0,1692.8003033367038,129.63953488372093,245.8695652173913,0.0,4281.004012036108,1768.028585757272,1591.7537612838516,5.0,52.00735218508998
5900000,2014,70000,0,0,2993.0,289.0,600.0,2.0,4879.0,2073.0,1780.0,5.0,77.0
2100000,2017,112000,1,0,2393.0,148.0,343.0,1.0,4735.0,1830.0,1795.0,7.0,55.0
2750000,2017,51800,0,1,1995.0,188.0,400.0,1.0,4936.0,1868.0,1479.0,5.0,65.0
545000,2017,22000,0,0,1197.0,82.0,113.0,0.0,3700.0,1690.0,1595.0,5.0,32.0
740000,2015,155000,1,0,2179.0,138.0,320.0,1.0,4655.0,1965.0,1922.0,7.0,55.0
2400000,2016,60000,0,1,1991.0,184.0,300.0,1.0,4879.0,1854.0,1474.0,5.0,80.0
4500000,2018,23000,0,0,1995.0,188.0,400.0,1.0,4936.0,1868.0,1479.0,5.0,65.0
465000,2014,75000,1,0,1197.0,85.0,114.0,0.0,3850.0,1695.0,1530.0,5.0,42.0
375000,2014,71000,1,0,1248.0,75.0,197.0,0.0,3987.0,1687.0,1495.0,5.0,45.0
2900000,2017,64000,0,0,1968.0,150.0,340.0,0.0,4385.0,1831.0,1608.0,5.0,64.0
795000,2018,45326,1,0,1199.0,89.0,110.0,0.0,3999.0,1734.0,1601.0,5.0,40.0
5250000,2020,28079,0,0,1950.0,241.0,500.0,1.0,4686.0,1810.0,1442.0,5.0,66.0
2900000,2019,15529,0,0,1968.0,141.0,320.0,0.0,4456.0,1796.0,1416.0,5.0,50.0
2250000,2015,43200,0,0,1991.0,181.0,300.0,0.0,4424.0,1804.0,1494.0,5.0,50.0
1050000,2017,29386,0,1,1497.0,117.0,145.0,0.0,4440.0,1695.0,1495.0,5.0,40.0
765000,2021,18105,1,0,1197.0,81.0,114.0,0.0,3765.0,1660.0,1520.0,5.0,43.0
675000,2017,125372,1,0,1248.0,89.0,200.0,0.0,4300.0,1765.0,1590.0,5.0,48.0
2400000,2015,100000,0,0,1968.0,190.0,400.0,0.0,4933.0,1874.0,1455.0,5.0,75.0
509999,2019,40000,1,0,1196.0,73.0,101.0,1.0,3675.0,1475.0,1800.0,7.0,40.0
2750000,2022,31000,0,0,2184.0,182.0,450.0,2.0,4695.0,1890.0,1755.0,7.0,60.0
2600000,2012,42000,0,0,2967.0,241.0,500.0,2.0,4969.0,2139.0,1420.0,5.0,65.0
495000,2012,65001,0,0,1497.0,116.0,146.0,0.0,4440.0,1695.0,1485.0,5.0,42.0
2400000,2014,42533,0,0,2967.0,241.0,550.0,2.0,5089.0,1983.0,1737.0,7.0,100.0
495000,2018,45000,1,0,1197.0,81.0,114.0,0.0,3765.0,1660.0,1520.0,5.0,43.0
4200000,2018,36000,0,1,2179.0,148.0,400.0,2.0,4600.0,2069.0,1724.0,7.0,65.0
2550000,2017,44000,0,1,2755.0,174.0,450.0,1.0,4795.0,1855.0,1835.0,7.0,80.0
480000,2016,85000,1,0,1248.0,74.0,190.0,0.0,3995.0,1695.0,1555.0,5.0,42.0
1750000,2021,17000,1,0,1582.0,126.0,265.0,0.0,4270.0,1780.0,1630.0,5.0,60.0
850000,2019,72000,1,0,1248.0,89.0,200.0,0.0,4296.0,1695.0,1685.0,7.0,45.0
434999,2019,34400,0,0,1086.0,68.0,99.0,0.0,3610.0,1645.0,1560.0,5.0,35.0
1070000,2021,8800,1,0,998.0,118.0,172.0,0.0,3995.0,1770.0,1605.0,5.0,45.0
1530000,2022,2000,0,0,1498.0,119.0,145.0,0.0,4549.0,1748.0,1489.0,5.0,40.0
1598000,2020,19700,1,0,1493.0,113.0,250.0,0.0,4300.0,1790.0,1635.0,5.0,50.0
645000,2016,45000,1,0,1591.0,121.0,158.0,0.0,4375.0,1700.0,1475.0,5.0,43.0
1100000,2012,73000,0,0,1692.8003033367038,129.63953488372093,245.8695652173913,0.0,4281.004012036108,1768.028585757272,1591.7537612838516,5.0,52.00735218508998
650000,2017,76000,0,0,1248.0,74.0,190.0,0.0,3995.0,1695.0,1555.0,5.0,42.0
545000,2013,110000,1,0,1598.0,103.0,250.0,0.0,4384.0,1699.0,1466.0,5.0,55.0
1095000,2022,2700,1,0,1497.0,118.0,145.0,0.0,4440.0,1695.0,1495.0,5.0,40.0
1975000,2018,75000,0,0,2755.0,172.0,360.0,1.0,4735.0,1830.0,1795.0,7.0,55.0
18000000,2011,60000,0,1,6592.0,570.0,780.0,1.0,5399.0,1948.0,1550.0,5.0,82.5
1839000,2017,110000,0,0,1968.0,174.0,380.0,2.0,4385.0,1831.0,1608.0,5.0,64.0
1500000,2016,70000,0,1,1798.0,177.0,250.0,0.0,4861.0,1864.0,1483.0,5.0,66.0
2100000,2017,42000,0,0,1968.0,184.0,380.0,2.0,4385.0,1831.0,1608.0,5.0,64.0
345000,2015,70000,1,0,1498.0,89.0,230.0,0.0,3971.0,1682.0,1469.0,5.0,45.0
850000,2018,52890,1,0,1497.0,117.0,145.0,0.0,4440.0,1695.0,1495.0,5.0,40.0
1425000,2018,72870,0,0,1582.0,126.0,260.0,0.0,4270.0,1780.0,1665.0,5.0,55.0
675000,2017,48591,1,0,1197.0,82.0,115.0,0.0,3985.0,1734.0,1505.0,5.0,45.0
925000,2019,60888,1,0,1497.0,115.0,300.0,0.0,3995.0,1821.0,1627.0,5.0,42.0
210000,2014,48000,1,0,814.0,55.0,75.0,0.0,3495.0,1550.0,1500.0,5.0,32.0
760000,2018,20251,1,0,1198.0,108.0,170.0,0.0,3994.0,1811.0,1607.0,5.0,44.0
640000,2015,49000,1,0,1582.0,126.0,260.0,0.0,4375.0,1700.0,1475.0,5.0,43.0
340000,2013,66000,1,0,1197.0,85.0,114.0,0.0,3850.0,1695.0,1530.0,5.0,42.0
5995000,2020,54200,0,0,1999.0,177.0,430.0,2.0,4600.0,2069.0,1724.0,7.0,70.0
550000,2013,33000,0,0,1692.8003033367038,129.63953488372093,245.8695652173913,0.0,4281.004012036108,1768.028585757272,1591.7537612838516,5.0,52.00735218508998
695000,2017,51292,1,0,1497.0,117.0,145.0,0.0,4440.0,1695.0,1495.0,5.0,40.0
465000,2015,89000,1,1,1498.0,99.0,215.0,0.0,3886.0,1695.0,1525.0,5.0,40.0
735000,2019,55000,1,0,1197.0,82.0,113.0,0.0,3995.0,1745.0,1510.0,5.0,37.0
1300000,1988,71000,0,2,1991.0,181.0,300.0,1.0,5063.0,1860.0,1494.0,5.0,80.0
1848999,2021,20000,1,0,1493.0,113.0,250.0,0.0,4500.0,1790.0,1675.0,7.0,50.0
685000,2016,68500,1,0,1497.0,117.0,145.0,0.0,4440.0,1695.0,1495.0,5.0,40.0
875000,2014,99000,0,0,2199.0,194.0,437.0,2.0,4690.0,1880.0,1690.0,7.0,64.0
2039999,2018,110000,0,0,2755.0,172.0,360.0,1.0,4735.0,1830.0,1795.0,7.0,55.0
700000,2019,19244,1,0,1197.0,82.0,113.0,0.0,3995.0,1745.0,1510.0,5.0,37.0
550000,2020,19000,1,0,1197.0,82.0,113.0,0.0,3655.0,1620.0,1675.0,5.0,32.0
825000,2015,75000,0,1,2199.0,194.0,437.0,2.0,4690.0,1880.0,1690.0,7.0,64.0
3100000,2021,29000,1,0,2393.0,148.0,343.0,1.0,4735.0,1830.0,1795.0,7.0,55.0
1400000,2013,60000,0,1,1968.0,177.0,380.0,0.0,4915.0,1874.0,1455.0,5.0,65.0
425000,2015,80000,1,1,1197.0,85.0,114.0,0.0,3850.0,1695.0,1530.0,5.0,42.0
4375000,2018,54500,0,1,2494.0,194.0,210.0,2.0,4640.0,1845.0,1645.0,5.0,56.0
3000000,2021,38000,0,0,2393.0,148.0,360.0,1.0,4735.0,1830.0,1795.0,7.0,55.0
6600000,2021,16785,0,0,1991.0,194.0,320.0,1.0,4658.0,1890.0,1644.0,5.0,66.0
640000,2016,52000,1,1,1248.0,89.0,200.0,0.0,3995.0,1790.0,1640.0,5.0,48.0
275000,2013,76000,1,0,1086.0,62.0,96.0,0.0,3565.0,1525.0,1590.0,5.0,35.0
695000,2019,42678,1,0,1197.0,82.0,115.0,0.0,3985.0,1734.0,1505.0,5.0,45.0
245000,2010,95000,0,1,1497.0,118.0,146.0,0.0,4420.0,1695.0,1480.0,5.0,42.0
690000,2016,65000,1,1,1461.0,108.0,248.0,0.0,4315.0,1822.0,1695.0,5.0,50.0
1500000,2021,31000,0,0,999.0,114.0,178.0,0.0,4221.0,1760.0,1612.0,5.0,50.0
270000,2014,82682,1,0,998.0,67.0,90.0,0.0,3620.0,1475.0,1460.0,5.0,35.0
545000,2016,70500,1,0,1396.0,89.0,220.0,0.0,3995.0,1760.0,1555.0,5.0,45.0
1875000,2021,10000,0,0,1451.0,141.0,250.0,0.0,4720.0,1835.0,1760.0,6.0,60.0
254999,2016,57159,1,0,799.0,53.0,72.0,0.0,3679.0,1579.0,1478.0,5.0,28.0
2000000,2014,82000,0,0,1995.0,184.0,380.0,1.0,4624.0,2031.0,1429.0,5.0,52.00735218508998
2785000,2016,120000,0,0,2993.0,245.0,600.0,2.0,4838.0,1915.0,1837.0,7.0,82.0
